Store_name,Category,Review,TV,Biztel,Address,Menu,Homepage,페이스북,인스타그램,블로그,웹사이트,Convenience,Desc,10,20,30,40,50,60,Female,Male
전주현대옥 강남대로점국밥,국밥,85,,02-557-7749,"서울 강남구 역삼로 113
지번역삼동 831-43 오성빌딩지도보기","7,500원
전주남부시장콩나물국밥
7,500원
전주끊이는식콩나물국밥
11,000원
전주비빔밥
9,000원
얼큰돼지국밥
8,000원
현대옥스테이크
더보기",http://www.hyundaiok.co.kr/,,,,,"단체석, 주차","대한민국 최고 콩나물국밥, 전주3대콩나물국밥, 전주정통비빔밥등",height: 53.584%;,height: 88.3395%;,height: 83.1925%;,height: 82.138%;,height: 64.697%;,height: 59.7215%;,48%,52%
삼정하누 본점소고기구이,소고기구이,225,수요미식회,02-501-3834,"서울 강남구 봉은사로26길 12
지번역삼동 605-22지도보기","47,000원
대표
샤토브리앙 (150g)
9,000원
대표
양곱탕(점심, 후식)
47,000원
꽃등심 (150g)
39,000원
채끝 (150g)
39,000원
등심 (150g)
메뉴판(원산지) 이미지로 보기
더보기",http://www.sjhanu.com,,,,,"단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",언제 어느때 오셔도 부끄럽지 않은 퀄리티의 한우를 준비하여 기다리겠습니다.,height: 28.3965%;,height: 79.9505%;,height: 96.564%;,height: 95.5545%;,height: 62.061%;,height: 61.7325%;,44%,56%
"마초갈비 선릉점육류,고기요리","육류,고기요리",1972,,02-567-0903,"서울 강남구 선릉로93길 11
지번역삼동 705-14 1층지도보기","31,000원
대표
마초이동갈비
15,000원
대표
마초생갈비
31,000원
마초꽃살
14,000원
마초갈비
29,000원
한우육회",,,,,,"단체석, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분","안녕하세요~! 마초갈비 입니다.!
항상 모든 요리에 정성을 다하여 고객분들에게 맛있는 고기를 대접하겠습니다.!",height: 25%;,height: 73.989%;,height: 84.703%;,height: 81.6305%;,height: 66.073%;,height: 69.665%;,46%,54%
"창포손만두칼국수,만두","칼국수,만두",671,,02-501-0155,"서울 강남구 선릉로62길 19
지번대치동 936-18 대림빌딩 1층지도보기","9,500원
창포 왕만두(6pcs)
9,500원
메밀 김치만두(8pcs)
10,000원
만둣국
9,000원
순두부 만두탕
40,000원
소고기 만두전골
더보기",,,,,,발렛파킹,,height: 26.412%;,height: 39.0333%;,height: 46.938%;,height: 78.004%;,height: 44.6833%;,height: 33.1907%;,53%,47%
"마포짚불곱창곱창,막창,양","곱창,막창,양",635,,02-501-0202,"서울 강남구 논현로 404
지번역삼동 734-17 정안빌딩지도보기","45,000원
모둠한판
19,000원
한우곱창구이
19,000원
소대창구이
19,000원
소막창구이
20,000원
소특양구이
메뉴판(원산지) 이미지로 보기
더보기",,,,,,,,height: 42.352%;,height: 87.332%;,height: 84.328%;,height: 73.722%;,height: 53.7005%;,height: 25%;,49%,51%
"수입식당육류,고기요리","육류,고기요리",342,,,"서울 강남구 논현로79길 62
지번역삼동 828-52지도보기","5,000원
냉동삼겹살
6,000원
오겹살
10,000원
LA갈비
9,000원
로스등심
7,000원
차돌박이
메뉴판(원산지) 이미지로 보기
더보기",,,,,,"단체석, 주차, 남/녀 화장실 구분","우리 <정육주점 수입식당>에서는 누구나 부담없이 술 한 잔 나눌 수 있는 고소한 한 점의 선사를 사명으로 합니다. 

삼겹살 1인분 5,000원이 갖는 편안함이 주는 힘을 믿기 때문. 각기 다른 가치를 추구하는 우리들에게 수입산 돼지고기 소비는 또다른 즐거움을 위한 선택이기도 합니다. 

우리의 공간 안에서 만큼은 모두가 힘 빼고 편안하게 즐겼으면 좋겠습니다.",height: 50.229%;,height: 90.328%;,height: 82.7695%;,height: 74.3055%;,height: 61.632%;,height: 58.2465%;,45%,55%
모로미쿠시 강남구청점이자카야,이자카야,428,,02-6398-3053,"서울 강남구 선릉로127길 7
지번논현동 242-46지도보기","16,800원
모둠야끼토리
13,000원
고보텐
10,000원
타코와사비",,,,,,예약,"사장님이 꼬치를 직접 숯불에 구워 정말 맛있는 집입니다.
또한 대표메뉴인 흑임자 가라아게 해물나베, 꼬치5종등  일품요리와 나베류도 정말 맛있습니다.
가장 장점는 아늑한 분위기와 어디보다 저렴한 최고급 사케들이 준비되여 있다는 점입니다.",height: 30.1436%;,height: 98.6293%;,height: 84.6471%;,height: 55.9636%;,height: 38.6467%;,height: 40.4302%;,51%,49%
노블레스2040단란주점,단란주점,지번역삼1동 646-11 지하1층,,02-562-9230,"서울 강남구 테헤란로21길 8
지번역삼1동 646-11 지하1층지도보기","160,000원
양주12년 set
60,000~99,000원
맥주set",http://cafe.naver.com/channel,,,,,"단체석, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,,,,,,,,
"아이러브펍맥주,호프","맥주,호프",펍생맥주치킨고급진한식뷔페,,02-558-5553,"서울 강남구 테헤란로1길 10
지번역삼동 819-10 세경빌딩지도보기","15,000원
홍합탕
18,000원
아이럽불족발
18,000원
모듬바베큐
메뉴판(원산지) 이미지로 보기",,,,,,"단체석, 예약, 무선 인터넷, 남/녀 화장실 구분","저희 아이러브펍을 찾아주셔서 감사합니다.

고객님들께서 100%만족 하실수 있도록

최선을 다해 서비스 하겠습니다.",height: 25%;,height: 93.6385%;,height: 72.5925%;,height: 68.44%;,height: 51.7045%;,height: 25%;,49%,51%
유가네닭갈비 강남1호점,,941,맛있을지도시즌3,02-563-3392,"서울 강남구 테헤란로1길 26
지번역삼동 817-10 1층지도보기","변동
유가네닭갈비
변동
치즈퐁닭中
변동
치즈퐁닭大
변동
낙지닭갈비
변동
철판닭불고기
메뉴판(원산지) 이미지로 보기",http://yoogane.co.kr,https://www.facebook.com/yoogane1,https://www.instagram.com/yoogane/,,,,,height: 72.711%;,height: 99.9315%;,height: 81.375%;,height: 71.6705%;,height: 53.6155%;,height: 51.5545%;,52%,48%
써브웨이 역삼점샌드위치,샌드위치,341,,02-501-1554,"서울 강남구 테헤란로25길 20
지번역삼동 642-1 역삼현대벤쳐텔지도보기","메뉴정보
메뉴정보안내
5,900원
대표
로티세리 치킨
6,400원
터키 베이컨 아보카도
5,900원
풀드포크
4,300원
에그마요
5,100원
이탈리안 비엠티
메뉴판(원산지) 이미지로 보기
더보기",http://www.subway.co.kr/,http://www.facebook.com/subwaykr,,,,,,height: 75.566%;,height: 94.867%;,height: 74.2655%;,height: 56.201%;,height: 42.4735%;,height: 25%;,57%,43%
"부산양곱창곱창,막창,양","곱창,막창,양",63,맛있을지도,02-554-7780,"서울 강남구 언주로98길 8-1
지번역삼동 700-15지도보기","28,000원
양구이(170g)
28,000원
대창구이(220g)
28,000원
곱창구이(170g)
7,000원
양김치볶음밥",,,,,,,,height: 43.155%;,height: 83.608%;,height: 90.547%;,height: 88.134%;,height: 65.2695%;,height: 59.195%;,49%,51%
스시히로바 역삼점,,49,,02-558-5518,"서울 강남구 언주로 415
지번역삼동 721-37 유일 빌딩지도보기","1,300원
새송이
1,300원
유부
2,300원
전어
2,300원
아나고
2,300원
청어
더보기",http://www.sushihiroba.co.kr/store/store03.htm,,,,,포장,,height: 39.6705%;,height: 86.226%;,height: 84.5095%;,height: 83.4635%;,height: 62.4345%;,height: 58.7655%;,47%,53%
우제홍참치 논현본점,,3587,생방송투데이,02-517-1268,"서울 강남구 학동로2길 50
지번논현동 164-16지도보기","55,000원
대표
실장스페셜
80,000원
대표
우제홍스페셜
39,000원
특선스페셜
100,000원
vip스페셜
120,000원
로얄스페셜
메뉴판(원산지) 이미지로 보기",http://blog.naver.com/woojehong12,,,,,"단체석, 포장, 배달",,height: 23.8844%;,height: 72.4987%;,height: 91.4782%;,height: 92.9338%;,height: 56.6604%;,height: 56.476%;,41%,59%
스타벅스 선릉역점카페,카페,71,,02-758-8108,"서울 강남구 테헤란로 334
지번역삼동 708-6 LIG 강남빌딩지도보기","4,100원
아메리카노(Tall)",http://www.istarbucks.co.kr/,http://www.facebook.com/starbuckskorea,http://www.instagram.com/starbuckskorea,http://www.istarbucksblog.co.kr/,,,,height: 56.396%;,height: 94.914%;,height: 82.713%;,height: 71.7505%;,height: 55.669%;,height: 53.481%;,57%,43%
해남천일관한정식,한정식,41,,02-568-7775,"서울 강남구 테헤란로13길 21
지번역삼동 636-13지도보기","120,000원
대표
천일코스
40,000원
점심메뉴
메뉴판(원산지) 이미지로 보기",http://해남천일관.kr,,,,,,"1927년부터 전남에서 3대째 이어오는 전라도 한정식집 천일관의 서울분점입니다. 본점은 유홍준 교수의 ‘나의 문화유산 답사기’에서 소개되기도 했지요. 제철 재료에 갖은 양념으로 차려내는 한정식에는 토하젓, 감태, 갓 김치등의 15가지 밑반찬과 해남 인근에서 키운 암소로 만든 떡갈비가 들어간 10여 가지의 기본요리가 함께 제공되고 있습니다.",height: 25%;,height: 61.5315%;,height: 81.564%;,height: 95.0675%;,height: 92.937%;,height: 98.235%;,46%,54%
BHC치킨 강남역삼점,,265,,050-4457-8868,"서울 강남구 역삼로11길 7
지번역삼동 752-18 1층지도보기","메뉴정보
메뉴정보안내
18,000원
대표
치하오
18,000원
대표
마라칸
18,000원
붐바스틱
17,000원
뿌링클
17,000원
맛초킹
메뉴판(원산지) 이미지로 보기
더보기",,,,,,"포장, 배달, 예약","맛있는 치킨, 깨끗한 치킨, BHC 치킨입니다.

저희 BHC는 건강에 좋은 하이올레익 해바라기유를 사용하여 깨끗함과 신선함을 잃지 않고
고소함과 바삭한 식감을 베이스로한 다양한 치킨의 맛을 고객께 선사할 수 있도록 노력하고 있습니다.
Quality(품질), Cleanness(청결도), Service(서비스)를 유지하며 고객 만족을 위해 정성을 다 하겠습니다.

- BHC 치킨",height: 25%;,height: 84.199%;,height: 73.132%;,height: 69.5495%;,height: 46.8895%;,height: 25%;,49%,51%
"옥동식곰탕,설렁탕","곰탕,설렁탕",551,,02-567-7931,"서울 강남구 도곡로37길 38
지번역삼동 779-1지도보기","8,000원
보통
14,000원
특
2,000원
잔술",,,,,,포장,,height: 30.126%;,height: 79.7405%;,height: 89.8735%;,height: 92.343%;,height: 76.879%;,height: 77.8625%;,44%,56%
"이프카페카페,디저트","카페,디저트",1,,02-2112-2987,"서울 강남구 테헤란로 152
지번역삼동 737 강남파이낸스센터지도보기",메뉴판 이미지를 추가해주세요!,http://blog.naver.com/ifcafe2987,,,,,,,,,,,,,,
미우가소고기구이,소고기구이,1457,생방송오늘저녁,02-555-8375,"서울 강남구 언주로113길 14
지번논현동 230-20 1층지도보기","29,000원
한우 생등심
29,000원
생갈비(250g)
23,000원
양념 갈비(250g)
메뉴판(원산지) 이미지로 보기",,,,,,"단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",소고기 전문점 미우가입니다.,height: 29.9895%;,height: 86.257%;,height: 89.502%;,height: 80.7815%;,height: 60.1315%;,height: 64.8675%;,45%,55%
"백제원 서초점육류,고기요리","육류,고기요리",1037,,02-587-4433,"서울 서초구 사임당로 157
지번서초동 1331-2지도보기","69,000~89,000원
백제원 디너코스 (한우 오마카세)
64,000~89,000원
백제원 스페셜 코스
42,000~49,000원
백제원 한정식
49,000~79,000원
백제원 정식
24,000~49,000원
백제원 숯불구이
메뉴판(원산지) 이미지로 보기
더보기",http://didimworld.co.kr/main.html,,,,,,,height: 29.781%;,height: 64.2665%;,height: 86.2005%;,height: 94.9765%;,height: 89.976%;,height: 98.1285%;,48%,52%
라멘모토일본식라면,일본식라면,4771,생활의달인,070-4400-2370,"서울 서초구 신반포로 333
지번잠원동 38-26지도보기","8,000원
대표
츠케멘 M/L
8,000원
대표
매운 츠케멘 M/L
8,000원
매운라멘
8,000원
모토라멘(돈코츠쇼유)
4,000원
유부초밥
메뉴판(원산지) 이미지로 보기
더보기",https://www.instagram.com/ramenmoto_official/,,,,,,"라멘모토 논현본점입니다.
굵은 면을 라멘모토만의 돈코츠 수프에 찍어 먹는 일본 정통 츠케멘 전문점입니다.",height: 12.6167%;,height: 78.3527%;,height: 64.948%;,height: 31.9907%;,height: 15.104%;,height: 12.79%;,47%,53%
숙달돼지 강남CGV점돼지고기구이,돼지고기구이,1965,,02-558-8413,"서울 강남구 강남대로102길 20
지번역삼동 619-2 2층지도보기","14,000원
숙성통삼겹
14,000원
숙성목살
15,000원
숙성항정살
15,000원
숙성가브리살
5,000원
한돈 김치찌게
메뉴판(원산지) 이미지로 보기
더보기",http://www.sukdal.com,,,,,"단체석, 예약, 남/녀 화장실 구분",,height: 25%;,height: 88.717%;,height: 81.247%;,height: 70.5285%;,height: 53.418%;,height: 25%;,46%,54%
"ROOM맥주,호프","맥주,호프",지번역삼동 718-15,,010-9387-9635,"서울 강남구 테헤란로28길 3-8
지번역삼동 718-15지도보기",메뉴판 이미지를 추가해주세요!,http://cafe.naver.com/01093879635,,,,,"단체석, 주차, 예약",,,,,,,,,
버블티웍스홍차전문점,홍차전문점,721,,070-8802-8800,"서울 강남구 테헤란로4길 6
지번역삼동 825-21 B120호지도보기","3,500~5,500원
차와 커피",,,,,,"포장, 배달, 무선 인터넷, 남/녀 화장실 구분",,height: 77.1858%;,height: 90.2009%;,height: 51.3378%;,height: 42.6462%;,height: 38.0498%;,height: 35.7231%;,64%,36%
안남,,2707,,02-571-9412,"서울 강남구 언주로 118
지번도곡동 467-24지도보기","30,000원
대표
분짜
24,000원
대표
소프트쉘크랩 레드커리
12,000원
소고기쌀국수
50,000원
월남쌈
13,000원
새우반미
더보기",http://instagram.com/annam_dogok,,,,,"단체석, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","베트남 주부들은 하루 두 번 장을 보는 경우가 많다고 합니다.

인도, 중국, 프랑스의 영향으로 녹아든 과감하고 다양한 요리법과

‘물의 나라’라는 명칭에 걸맞는 풍족하고 신선한 식재료.

그 균형을 맞춰가는 솜씨로 베트남의 부엌은 오늘도 바쁠 것입니다.

한 그릇, 한 접시에는 저마다의 이야기가 있고

식사를 하는 공간은 그 이야기가 펼쳐지는 무대가 됩니다.

불을 올리고, 물을 우려내는 8시간 고집의 철학과

남다른 시선으로 동남아의 맛과 멋을 테이블에 풀어내는 과정

식당이 고객에게 주는 가치는 ‘맛’ 그 이상의 것이기에

베트남 퀴진 레스토랑 ‘ANNAM’은 오늘도 노력합니다.",height: 51.882%;,height: 78.282%;,height: 94.875%;,height: 97.9145%;,height: 85.204%;,height: 86.7905%;,57%,43%
가야식당한식,한식,51,,02-556-9367,"서울 강남구 봉은사로 210
지번역삼동 651 송산빌딩지도보기","7,000원
순두부
7,000원
된장찌개
7,000원
김치찌개",,,,,,,,height: 25%;,height: 76.0535%;,height: 89.6875%;,height: 84.543%;,height: 63.2025%;,height: 68.6485%;,47%,53%
광주식당한식,한식,119,,02-557-5181,"서울 강남구 역삼로 420
지번대치4동 909-1지도보기","26,000원
삼겹살
26,000원
생태찌개
22,000원
낙지볶음",,,,,,단체석,"전라도 스타일의 음식을 선보이는 백반집입니다. 매운 양념을 한 낙지볶음과 생태와 곤이, 게와 조개 등을 넣고 끓여낸 생태 매운탕이 인기메뉴입니다. 낙지볶음은 냉면그릇에 콩나물을 넣고 함께 비벼먹는 손님이 많으며, 풋고추로 양념한 조개젓과 각종 나물, 장아찌 등 전라도식 밑반찬도 좋은 평가를 받고 있지요. 삼겹살과 제육볶음, 된장찌개 등 일반 메뉴도 판매합니다.",height: 12.118%;,height: 42.4593%;,height: 56.0767%;,height: 74.244%;,height: 33.5867%;,height: 20.7%;,49%,51%
신포다이닝퓨전음식,퓨전음식,172,,02-592-1971,"서울 서초구 강남대로65길 9
지번서초동 1307-16지도보기","20,000원
대표
신포통닭
7,500원
차돌들깨순두부
8,000원
차슈크림쫄면
8,000원
함박스테이크철판덮밥",http://blog.naver.com/sinpodining,,,,,"단체석, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","서비스 분야의 전문성과 튼튼하고 강직한 미래지향적 기업의 이미지를 담아 ‘친절한,상냥한,기분 좋은,사랑스런’ 등의 이미지를 담고 있는 Sweet의 S와 ‘번영,번창,성공’등을 상징하는 Prosperity Place의 P를 화합과 조화를 바탕으로 세계로 뻗어가는 SP,크고 힘찬 도약을 시작한 SP의 미래 비젼을 형상화 하는 식품문화선도 기업. 프랜차이즈 브랜드: 맛과 정성을 다하는 신포우리만두 월드와이드 플렛폼 신포다이닝",height: 59.5795%;,height: 94.0815%;,height: 74.9435%;,height: 69.449%;,height: 54.4325%;,height: 25%;,52%,48%
